,uuid,columna_1,columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,columna_14,columna_15,columna_16,columna_17,columna_18,columna_19,columna_20
9228,ccddf95b-d3c2-482a-a335-a27f6512f113,-238.64124,161.44502,-74.04758,4.7666326,-3.8167353,-36.708256,-8.32665,-21.07622,-12.8534,-7.8691487,-20.081251,5.964886,-5.8454285,-3.608838,-4.200701,-4.391919,0.032820623,-2.8689282,-2.1383402,-3.7837358
9229,ccdfd92d-e6f1-42ce-8781-ff6d04f7f628,-209.62683,171.5941,-54.380596,15.293189,5.908184,-26.306856,2.5828438,-18.59439,-16.316437,-6.7878404,-21.136118,-1.9014951,-4.633517,-9.047624,-8.513011,-6.8357725,-4.5053663,-5.3384104,-9.170985,-4.2344174
9230,cce1d2cc-0c32-4dc3-bdf8-67c330c8758d,-228.12073,207.85149,-25.454523,8.599998,12.985285,-8.127836,12.080533,-4.130828,-9.360299,-5.994624,-14.550947,-5.8763204,-7.986021,-11.696762,-4.65132,-7.292461,-9.25955,-8.379796,-6.409981,-3.2076406
9231,cce85937-da25-43ec-a66a-f0558eca5ce6,-168.99771,144.51068,-129.59558,2.4136221,-6.1775756,-33.321114,12.160377,-28.404964,-10.927025,12.833847,-11.47138,13.322451,-20.235474,-3.4879475,-3.653833,-2.31031,0.69611543,-1.4735614,-10.06401,-2.680171
9232,cceda29c-3d1f-49d6-aa0b-af92a0e8677c,-251.6082,163.9738,-49.5183,16.528154,10.778877,-19.605347,8.8123865,-1.5402815,-6.6448436,-11.330661,-18.81252,-1.9776078,-11.4400015,-8.753564,-3.3518353,-11.643789,-5.7570596,-4.6216164,-6.253863,-2.3679533
9233,ccfbf06f-02b5-490d-a4f1-69d760b4955a,-274.0397,189.24924,-78.691376,34.669125,4.237231,-31.252054,21.424742,-22.048462,-12.990409,9.51982,-20.597075,3.8990018,-12.112117,-11.345551,-7.9428935,-4.1446953,-3.6119022,-2.5723627,-8.010024,-0.66529995
9234,ccfdabe9-ce33-4b63-ac8e-ad4d0eb360ca,-218.92139,198.26105,-44.675976,-1.4384217,1.7339846,-20.059177,3.8886523,-9.85175,-3.4344156,6.791926,-8.108164,-0.7666217,-7.6555057,-10.250483,-4.3621907,-1.3922119,-4.546754,-8.172633,-7.481175,-3.8920002
9235,cd05d1d9-ed06-4fa7-b0d7-3e43c89eb45b,-253.23874,201.36195,-91.86796,21.82651,4.1775694,-26.24761,13.762459,-23.860632,-9.235777,4.4111967,-21.41679,6.8671436,-18.682648,-2.0198336,-3.4535913,-5.0410485,-4.93901,-4.762461,-2.4940197,0.24219635
9236,cd06f072-3264-4014-aa1a-cd2996374afb,-217.04607,208.10007,-65.11365,29.72398,7.4602404,-25.555462,17.215286,-12.53539,-4.8821845,4.776982,-16.923822,5.5288053,-9.7911005,-3.5485907,-0.68166703,-7.0742917,-2.5604286,-2.0405736,-7.101291,-1.3209828
9237,cd18fec7-6d89-444c-9881-4de5e76340ea,-212.11253,201.48738,-48.76142,-4.612311,3.697055,-15.163702,4.530163,-16.246868,-12.188265,-0.9976215,-16.6315,-10.675176,-5.968339,-2.9662492,-0.30360034,-6.8540697,-4.5793653,-1.8396852,-6.208864,-4.7982993
9238,cd1a61c2-7efc-4b11-9ec0-a7261a050653,-228.45833,146.01521,-86.81813,38.76126,11.361902,-28.55475,24.836933,-20.520464,-16.934782,6.97205,-21.59643,4.354152,-11.563381,-6.071631,-5.8144336,-6.2631173,-6.593574,-0.5946645,-10.595781,-2.0457194
9239,cd296577-e18e-4eb7-a531-cddf97f60520,-173.41568,188.01453,-49.948956,26.455389,-1.5751712,-35.710552,8.825484,-27.203678,-22.59001,-0.21663365,-26.376001,-4.335172,2.5104017,-11.253964,-7.983977,5.576913,0.56261975,-0.133514,-6.864784,-5.99498
9240,cd2970a6-ff70-473b-868b-20133b47ed74,-174.71852,189.44925,-90.81276,6.0440364,-0.70971507,-22.33923,19.154339,-6.5491633,-3.9286773,-7.9696975,-30.80649,0.59755886,-15.493259,-6.6350775,-10.07145,-9.469288,3.7402945,-0.71996456,-6.1944847,-2.7166545
9241,cd2ee4d5-cd25-420f-939b-d1732400861c,-212.44072,173.53871,-117.787704,8.963478,-2.464747,-30.01725,12.852726,-19.327894,-10.796226,-4.6948442,-16.707817,20.169594,-20.64573,2.453062,0.61706114,-11.288959,-2.2177508,-8.410521,-10.986793,0.32263047
9242,cd336ca7-88c3-48e0-b45c-f62cf4353bbd,-218.17207,196.99371,-55.310413,18.389812,8.733371,-19.022219,12.645406,-16.349028,-15.053218,-3.356895,-17.195116,-1.6669793,-10.538567,-10.721206,-3.5924623,-6.85494,-4.962157,-5.765437,-9.74687,-4.3495774
9243,cd340ce2-ce7b-4e22-ba8c-27e12902c13c,-204.6922,201.57791,-42.83787,22.879242,4.9717793,-24.814785,13.568958,-8.88433,-14.756441,-11.071131,-21.251015,1.5904496,-10.490049,-5.3165703,-2.3344476,-11.8236065,-9.305855,-7.244255,-9.162402,-1.8256685
9244,cd37175e-a2bb-4c43-a96b-12e3118d244a,-221.65625,167.61888,-98.70099,6.7427588,-6.1832485,-35.677628,5.9030085,-12.623784,2.7223454,2.9511964,-29.179338,-6.4398103,-16.419233,-6.453669,-8.610164,-13.0688505,-8.583873,-7.821657,-5.5926647,-3.9736125
9245,cd3969ba-1b55-441c-88ec-669631365532,-172.83919,175.34096,-88.62929,9.615294,-11.5458145,-38.92771,13.99708,-20.664919,-18.28445,-7.87634,-32.601753,1.6732006,-7.787767,-7.226337,-9.418076,-3.0817838,-1.9281218,-4.2740064,-9.091815,-1.1862063
9246,cd3e5e6e-768a-4e9b-ba69-feff98ee6f79,-177.43533,180.9305,-77.907364,16.940804,3.5845215,-24.233936,16.239866,-18.045286,-12.307473,2.8563008,-17.98128,10.597,-6.7582994,1.2766036,-4.4605174,-2.3700538,-0.63949734,-4.362364,-10.7334585,-6.6644945
9247,cd3ee78b-c355-4cdb-bf3f-8159aa3d23b3,-157.33685,137.54526,-109.23111,30.222282,-16.236609,-56.887306,28.773628,-21.277485,-19.501797,8.605724,-24.99056,15.695623,-15.292993,-1.5376327,-3.6283019,0.20862214,-4.645088,4.292593,-12.052932,-1.3368131
9248,cd41a78f-f775-4e3b-9900-a5d80e985bf6,-130.09962,233.76054,-70.58921,34.8398,-0.08240309,-32.73255,24.693903,-21.627039,-12.050845,6.243492,-26.728401,7.000445,-18.644436,-5.3979416,-10.535721,-6.3399925,-8.224353,-5.5963917,-8.84522,-2.222163
9249,cd470941-e5ca-470d-9037-2563fb8b6c0a,-188.44493,166.28987,-74.73661,22.353107,-3.9319556,-36.48161,17.721754,-8.610452,-7.975844,4.768152,-15.30976,3.0359807,-15.024191,-5.8404217,2.5497887,-10.796793,-7.7916307,0.19798817,-8.191566,-4.4648356
9250,cd4d4cab-246b-4ff2-9df4-08c0ca4764e1,-265.4001,154.12352,-104.308266,27.117296,8.177825,-27.210918,19.117079,-16.690605,-8.520979,3.4042318,-19.619596,13.1657715,-11.717505,-1.3110511,-2.3067334,-6.752395,-3.3853068,-3.3837743,-6.3738585,-2.5903368
9251,cd5d8732-7c35-4b42-973a-57e79b228740,-181.53355,185.5946,-82.84297,1.0039294,-11.870094,-26.673662,26.94145,-7.5600514,-15.959734,-11.908306,-29.781523,4.2900434,-0.5953519,-7.333719,-8.455126,-5.4097853,-2.6786382,-5.3775253,-9.746367,-6.339874
9252,cd63091b-d9e3-4ff9-a6f0-c2c0b9d65790,-187.46758,162.2101,-89.96049,38.308815,5.9983435,-32.440937,33.400322,-12.488904,-11.072764,4.6834345,-29.17751,12.89565,-15.527302,1.6906837,-6.5277224,-0.08642309,-1.5159934,1.7666781,-7.459821,0.38702238
9253,cd6f91ce-28d9-4ba1-92c2-86106ca21663,-225.68262,199.70099,-38.800255,1.2562791,15.95173,-4.251264,7.581725,-1.7311786,-3.4658558,-7.7763953,-11.968735,-0.50596833,-14.040272,-15.145247,-12.201581,-11.679223,-3.8778586,-4.871563,-3.8400524,-5.223106
9254,cd70f9b7-5ea5-403c-aff7-4804663bfbf6,-161.98961,167.2103,-80.250534,32.936348,2.7881846,-36.78241,14.15805,-18.540527,-11.272291,3.6357007,-20.066174,11.910989,-3.76697,2.4939804,-0.40034634,-2.0186002,-0.21141344,-1.3577192,-9.175859,-0.8633852
9255,cd72b265-a919-4317-8228-4659c21aa2cf,-168.40337,209.6221,-70.3803,25.999239,6.3066945,-21.789307,22.440916,-18.962442,-15.700147,-1.3338734,-23.178392,3.975918,-13.268525,-2.9769828,-3.2734663,-7.684103,-7.078915,-7.9988475,-13.236117,-5.2621512
9256,cd777894-a8f2-4987-8702-06cb70b56bd1,-207.15169,198.22273,-66.43469,-11.37321,-12.065395,-30.887392,0.15646736,-19.693714,-13.228409,-1.7763762,-17.881132,-9.033395,-11.657684,-6.0734344,4.10593,0.8605766,2.4600248,-0.39588287,-6.140488,-2.784983
9257,cd78987a-4e5f-444b-95a9-1f897b52ecb8,-246.09866,179.92358,-94.29022,28.875547,5.850858,-28.450518,20.78098,-18.598768,-9.434906,5.943464,-18.555424,10.93459,-18.829157,-6.3356905,-5.275537,-5.690403,-2.7478223,-3.2500327,-6.4310646,3.7619889
9258,cd7aeb8d-7fae-4c93-bc19-340496e94b53,-205.28133,178.63686,-79.87819,17.462751,6.7344885,-22.007591,12.382191,-19.689575,-11.846067,0.21047576,-20.698475,0.7442179,-8.6466675,-3.709467,-3.321468,-8.957077,-9.764525,-8.120475,-5.3536954,-2.0804706
9259,cd827b3b-a2ff-4491-a940-6609a30f2875,-286.8349,213.59505,-98.11014,33.66504,-0.7714235,-39.519352,12.953901,-29.610186,-16.624725,-4.3535495,-30.696007,20.317972,-20.109552,1.2599325,-8.308504,-3.7731667,-1.1420896,-5.75581,-6.452274,-3.1372879
9260,cd8ba72f-70da-4dcb-bd2d-f968d162d024,-184.4548,196.00594,-63.872787,46.400047,19.276882,-23.119476,15.740744,-17.31586,-8.233434,1.3132318,-21.599102,8.046152,-10.710662,-9.325254,-6.010046,-4.5728602,-4.6920824,-4.512006,-3.1225865,-3.1293206
9261,cd8dc0ae-ea2f-4727-b30e-9f04cca4f975,-183.38411,168.75562,-95.30186,3.5619774,-0.3367999,-26.310999,7.4152017,-9.942627,-4.61902,-9.863761,-24.034506,6.124297,-15.255835,-5.288943,-4.905659,-9.677255,0.12171071,-6.791644,-6.0535407,-1.5137774
9262,cd9ad0d4-09b1-4e1d-9169-c682167eec0d,-183.42976,150.3994,-92.079575,18.335577,7.0901756,-28.95934,4.802943,-31.457554,-23.791792,-2.9174628,-18.275494,1.4263089,-19.545366,-12.655321,1.0470937,1.8492724,0.505477,-1.9681787,-3.3227324,4.490034
9263,cd9de27d-87fa-43e6-a452-8cdaba3eae4c,-193.5897,156.52101,-96.11663,34.92742,7.450113,-34.47537,16.755363,-12.976448,-4.580787,1.144754,-26.963375,9.960262,-13.441623,4.4268694,-1.566247,-7.5618577,-2.387519,-3.6258113,-9.08828,0.835151
9264,cda102a1-2642-4348-9493-ddeabe14b19d,-223.99484,189.62886,-66.4553,8.430279,-1.7671694,-28.003462,6.8069587,-20.661627,-21.473322,-11.729827,-23.262066,1.2489645,-10.795813,-3.2303202,-0.6532051,-8.172653,-8.963477,-8.182401,-8.393484,-5.9730268
9265,cdd18865-400a-448e-902b-c8b53644a1c8,-180.59517,209.01697,-64.995865,4.24551,-24.301134,-41.665127,20.039173,-23.935183,-23.814419,0.2210675,-30.525911,-7.589352,-4.95639,-14.655323,-11.472861,4.4211273,-2.4673193,-3.7382998,-8.113875,-0.93712527
9266,cdd6a86d-7eb7-44ee-9f9b-53de8d4af2ee,-191.3192,154.72939,-87.197586,-0.36687237,-0.72932434,-23.789356,14.447622,-4.783426,-5.088492,-1.0331683,-13.1569,2.3310196,-19.286705,-12.511668,-4.2069564,-11.143449,-2.0147436,0.012835121,-6.7925954,-2.7530434
9267,cde44e03-d6cf-42e2-9736-2c23be469d4f,-165.11731,205.445,-71.287766,18.708696,5.347169,-23.33175,11.257734,-13.577218,-4.7211075,0.59109885,-17.956614,5.631512,-12.074767,-3.2479274,-2.5236974,-7.89433,-1.6865082,-3.563626,-3.528985,-1.128341
9268,cdfa748c-d2fc-41bb-ae29-4bfe0bfe34d6,-223.59198,174.10626,-48.73244,5.6704726,9.080848,-15.31934,6.6063104,-7.774192,-12.570352,-12.476795,-17.611092,-3.2397184,-11.505355,-11.824456,-6.0597315,-8.815783,-2.928862,-3.747484,-5.9272404,-1.7065252
9269,cdfaa484-255e-4c90-91a2-8fb6685cfab3,-219.26656,171.62863,-98.204346,12.133083,16.194695,-14.720417,4.2512207,-19.016104,-6.796522,-7.813111,-21.122469,9.366913,-14.279666,-4.364776,-5.5413656,-7.8543625,0.21139851,-6.6409497,-4.1013727,-5.255146
9270,cdfda012-6ab1-442a-81d4-cf0d2bc7b4c4,-210.39423,183.54324,-65.11102,16.518646,6.8056135,-20.920528,13.206567,-5.6407614,-4.520916,-7.4006934,-24.014011,3.8690891,-4.485868,-3.6002967,-5.7623057,-7.2717085,-2.3496215,-4.8913927,-3.0999236,-2.2259228
9271,cdfe6551-a385-42d7-a52a-0821e47e67c5,-194.90118,186.78343,-72.98152,23.88187,5.1577625,-23.414186,26.309155,-14.604869,-15.014653,3.1344688,-16.407581,9.876385,-10.300995,-5.8569984,-5.976665,-5.654912,-3.593275,-1.6770332,-11.519898,-2.02954
9272,ce02bd1b-5ef9-4840-a9b8-152ba4c8be70,-165.9918,192.50288,-72.173584,31.778873,17.84148,-10.531688,30.74553,-9.66196,-11.442739,-1.6984515,-21.289206,4.825288,-14.767255,0.53746915,0.7010801,-6.644936,-0.30445635,0.57626975,-9.69377,-1.1789669
9273,ce02bd9e-e910-4b5d-802b-6341371f2df9,-205.43497,163.8687,-84.349556,-0.85711104,-11.616443,-29.268974,20.779596,-14.084874,-13.906842,7.108146,-13.392995,1.4379672,-10.002839,-13.0470705,-10.989426,-7.2626176,0.043922946,2.516531,-11.577006,-7.4506984
9274,ce047b79-fd52-4ac5-a451-f27d8a368985,-166.01921,193.05298,-86.36559,-3.093649,3.7302887,-15.286108,10.90569,-15.396321,-8.105877,-4.190293,-18.790972,-2.0846474,-15.084128,-6.3216457,-3.5752702,-11.415111,-3.0971231,-4.346553,-6.9801855,-0.2664471
9275,ce054f1e-3baa-4ecd-aa84-d9151041de25,-181.09131,193.82094,-79.81833,20.287987,-3.9219775,-41.12482,-1.4789915,-26.345009,-10.053618,1.0623355,-23.412312,3.541051,-13.140894,-4.372575,-7.898031,-9.068654,-1.7038759,-4.257509,-8.792384,-4.2754464
9276,ce0c319b-da2c-4f90-9050-108a8156acb5,-194.33723,164.37437,-87.92893,7.744173,3.5949934,-21.915886,9.470081,-24.128683,-16.272198,-2.0324464,-21.594904,-0.3005067,-4.340718,-3.7468398,-4.7075024,-6.209771,-4.446076,-2.1071713,-5.034741,-7.5190187
9277,ce0e2d73-d6ea-4d3a-8c7d-86f092bdecf3,-176.01971,184.43684,-57.956463,22.908298,4.7866464,-27.260088,13.198399,-24.145725,-20.733864,3.9661198,-17.234186,-2.3622212,-13.983149,-6.2407746,-2.8119636,-7.068296,-9.858702,-3.602475,-9.677378,-2.3960114
9278,ce0f03f6-afe7-418e-94a5-12994ee2da24,-230.99773,170.43652,-90.390274,0.3111143,-1.5848818,-23.268568,8.117249,-24.585768,-20.117262,-6.805462,-17.179502,6.99338,-5.9573603,-7.955233,-6.4068255,-8.621035,-5.9249525,-6.9715486,-4.282805,-1.2576444
9279,ce12c57b-8e96-4c48-acbb-8008139c4723,-134.43156,206.04016,-60.023045,13.676557,-0.31639516,-28.856483,3.7560284,-15.625,-8.968222,-5.3320656,-16.851192,7.1309114,-5.3223023,4.296603,2.1042638,-9.316095,-1.1342497,-1.3679203,-6.9511657,-4.440169
9280,ce2634a4-1ad5-4e79-bb90-905c03e52afb,-259.97943,131.86949,-111.36871,-3.9211388,0.32942826,-19.955473,18.090618,-14.799982,-11.389033,1.1090438,-12.4197445,12.483333,5.7465825,8.012426,6.387323,-3.0522451,-1.699808,-4.493735,-11.918521,-1.515425
9281,ce29aef9-0a86-42e6-ab49-258b8a6b1a5e,-203.17586,164.46779,-87.48445,37.72026,-0.99534,-46.777973,15.795335,-23.155556,-17.832525,0.41255754,-27.801197,11.064182,-18.779955,-4.8645716,-0.6182368,0.59949255,-9.058034,-6.0074763,-8.480738,-3.0297868
9282,ce2a2597-94b6-4e20-a853-27af4242e05c,-226.27335,190.01054,-49.052322,38.5377,36.7677,-1.9265679,13.68825,-11.028195,-4.329751,0.3671099,-16.828236,3.922551,-13.778641,-12.27205,-10.547161,-6.646281,-2.3347433,-2.128778,-2.373246,-6.7088118
9283,ce3f9e37-b553-4c23-b341-8da601f7468e,-168.0853,173.5832,-92.70333,28.85934,-6.8891673,-42.899364,23.706913,-17.535198,-17.176287,-0.7090492,-25.732159,9.961816,-20.819601,2.075897,2.3051932,-6.976707,-4.999238,0.780236,-7.851861,2.8410053
9284,ce40512b-6a1f-4a2f-9b74-4bcf246d0edb,-210.85701,208.32108,-79.89172,4.762107,-1.2630937,-19.279604,19.237686,-17.049326,-9.316508,3.235189,-18.308731,10.03018,-1.482249,-3.6713808,-4.785603,1.1959774,-6.156493,-11.47751,-5.85716,-5.4137707
9285,ce468c06-5a71-4498-8b0d-4d75551094b3,-152.52377,208.60117,-90.57152,30.786743,-0.8864584,-36.073204,20.13119,-20.535978,-5.6835504,12.632176,-19.05215,14.904234,-23.880184,-6.878163,-6.6569076,-1.581038,-5.6116433,-7.8965816,-6.873503,-0.15893887
9286,ce53d461-c2e4-4ddd-bd4e-356d84b7f0c3,-195.761,126.48643,-104.73652,10.776825,-12.273093,-47.303032,8.289478,-15.011847,-14.694535,-7.6275253,-24.728447,6.821662,-10.194305,7.434475,12.311309,-3.8755937,-1.6414423,2.856357,-3.0578098,2.8667705
9287,ce55f43b-b4b6-4f47-89ad-08cb9d002c2c,-215.56288,214.81595,-44.76292,-11.13018,-1.1586592,-5.8022046,26.41471,-7.982999,-24.201887,-15.240377,-27.003378,-14.632257,-8.834837,-9.170716,-6.417214,-13.191367,-10.256342,-1.8232981,-4.930138,-0.0661988
9288,ce651ef8-6199-424a-ac78-98b30142a716,-204.59988,211.08617,-60.96739,30.469778,13.798023,-17.057268,21.18857,-8.1868305,-0.91912717,9.54746,-10.112712,11.41357,-9.26198,2.6662097,3.5380192,-4.0243807,-0.24122718,-3.4347017,-8.908144,-0.5668358
9289,ce7114e2-e1eb-426a-a309-c76332709c1d,-236.28047,186.45216,-56.74212,29.307407,18.297583,-19.684414,3.0954285,-14.56599,-5.132216,-2.8057325,-20.010971,3.7598414,-9.50358,-3.6745365,-6.1092443,-8.350492,-3.0362318,-6.881565,-5.578051,-4.3001266
9290,ce788827-17f8-4ac1-a816-9ec3330c613d,-194.13368,195.32529,-76.12794,15.6422415,-9.290816,-39.10371,9.338156,-21.863834,-16.359371,-9.50466,-35.43872,1.2516946,-0.9205735,-0.18689528,-9.030062,-8.606787,-7.3217335,-4.515424,-3.9402008,-2.4166741
9291,ce7940da-61bf-4bff-a07a-7d6e3200b7e9,-266.1207,179.94193,-50.940025,21.774424,1.8619173,-30.965208,11.887055,-19.740236,-20.649178,-0.053804595,-18.765404,-2.3917007,-9.429256,-8.139361,-6.043857,-7.1330624,-6.4061127,0.9708258,-9.221525,-4.328806
9292,ce7daef5-6aaa-4499-9f91-9b1939d65ad4,-202.64198,144.12225,-94.0007,39.02852,30.440237,-15.016744,6.293419,-26.98611,-12.062164,0.7116855,-20.01901,3.9714854,-19.63327,-1.9787334,-3.8325236,-10.205846,-2.8395,-4.3242655,-9.195891,-5.116541
9293,ce7edc59-863a-4a77-8835-60e07c61bb99,-174.07982,184.6619,-66.632515,33.159676,7.9605083,-19.082035,37.849087,-4.473714,-11.802841,-2.048108,-29.006418,-1.9354818,-17.40334,-17.971409,-7.9992113,-1.2933694,-9.86252,-9.475558,-4.631903,3.064386
9294,ce813051-15a6-4ed6-96d4-d5b3e9f70cb6,-194.20648,190.80637,-59.834522,34.85062,8.877944,-25.901255,24.786581,-8.230447,-5.374746,7.5508966,-18.708994,10.5049305,-8.264026,-4.785141,-8.344426,-2.4845178,-3.8269458,-4.4351554,-9.451882,-0.95192665
9295,ce8892c2-5624-4b47-a791-83f635754fac,-213.17331,146.37805,-73.76676,28.649456,3.093141,-30.800323,24.538338,-5.39139,-11.310808,-2.423405,-25.735905,-1.4985969,-14.845129,-8.688607,-3.2141323,-8.423671,-8.756464,-3.4106183,-7.1489267,0.30064908
9296,ce8a2e1c-43fc-45d9-9a72-1430d4330009,-178.578,211.16081,-82.320114,27.38463,-6.0821657,-43.41266,12.915319,-17.253876,-7.979004,-0.24838778,-23.787777,13.820421,-22.290405,-1.3935443,-3.5958114,-9.878139,-5.274958,-4.555349,-8.916624,-3.578973
9297,ce8ccb5f-c7a3-48e1-839a-a9c4cd71ab3a,-238.68297,167.26886,-80.99744,13.366917,7.398573,-18.609877,15.4573555,-18.169617,-15.478962,-1.7902133,-15.606121,10.273956,-7.9265356,-3.2347171,-0.19255993,-0.09442765,-0.4373688,-1.4310638,-0.92869204,0.9749782
9298,ce9693c4-3f39-49d6-84a4-4fc7d7e77873,-205.0303,170.45766,-97.93745,19.18216,5.300566,-24.502407,17.637411,-22.496006,-16.742939,-5.4223075,-27.622831,4.806415,-12.869054,-8.735038,-9.902666,-6.873817,-1.338885,0.47132388,-2.6678467,-3.301094
9299,ce98cf4f-aa0f-466f-b2c1-b64c5322fab2,-124.4239,145.32907,-133.33704,12.14295,4.191382,-30.176916,4.5573874,-20.38217,-7.249831,-9.292598,-24.768917,25.930986,-17.31719,11.5214815,2.4089787,-5.048686,2.7547812,-7.4526315,1.0551233,3.572862
9300,cea2987a-c780-413f-b69a-7821e105334a,-166.36818,171.31683,-90.81182,28.536627,-10.1887865,-43.2449,30.269901,-24.144342,-21.491585,8.025858,-26.927076,8.761362,-7.632187,-3.8562226,-6.868599,1.6681433,-7.6826715,-3.088201,-11.750211,-0.29670906
9301,cea4c0dc-2635-4df9-bd21-226cf43d9207,-229.09805,162.89107,-58.588642,26.27256,2.6265526,-31.099499,19.13788,-19.590454,-29.814701,-9.661013,-22.934347,3.5173514,-9.25948,-1.3854967,-0.7867514,-7.53611,-7.0004253,5.234915,-4.8946238,0.74602824
9302,ceb00a88-f408-4537-b453-9b777f74c376,-188.7649,158.08441,-73.66288,26.802805,-0.839559,-38.458736,7.93501,-18.807827,-21.713486,-14.319622,-26.325308,6.1890283,-9.423751,-9.871852,-4.2483783,-6.876365,-4.82065,-5.2844167,-6.742936,-3.221847
9303,ceb41cab-bd03-4ce5-b6bf-7890667ee554,-214.76434,202.89297,-68.3258,-3.391815,-10.820429,-27.1859,14.865413,-16.844189,-17.47678,-4.5725217,-24.05729,-8.25321,-7.2252574,-5.5918446,-0.09913598,-7.0838823,-6.4383307,-1.3807662,-7.0655313,-5.3601065
9304,cebb96f1-c229-4762-9898-9979a6080a3d,-231.25394,190.09937,-66.275406,14.467049,11.648253,-10.227921,18.274147,-19.286472,-9.655616,9.328234,-22.884789,-19.257343,-12.489044,-11.026989,-3.3836427,-4.017091,-10.999042,-4.640043,-0.4570678,-3.4782417
9305,cebdf8f5-5988-49fc-bd6f-8f07e40d8bde,-188.75665,188.9148,-63.58299,14.255922,2.0234425,-29.700573,0.96487725,-31.069792,-27.051231,-11.36479,-26.046125,-4.377896,-3.991535,-0.8268523,0.027538668,-8.301077,-5.025114,2.8365114,-0.97715926,-2.576247
9306,cebf9c9b-8f6a-4bb7-bd42-e781189ca15d,-143.42052,205.10368,-87.24791,32.490482,4.5771537,-36.415764,5.0278807,-26.347363,-13.510612,-7.3154583,-28.583652,12.660053,-19.368553,2.2733343,-1.5473281,-6.001712,1.1442659,-4.86275,-8.073921,-4.6175866
9307,cec16961-ccb4-4c8e-b0ff-afd99a26786c,-217.00154,164.31961,-80.447685,-1.1362307,5.419075,-16.081797,11.585846,-5.568979,0.7582924,3.2642648,-11.439897,7.500806,-6.039563,-3.6371293,-5.404561,-3.865694,3.3905911,-2.8991003,-11.447875,-9.708173
9308,cec72d05-f61a-4c05-9df4-5c5f9a302d1a,-224.98051,171.97462,-84.60497,25.866737,26.78322,-6.4719625,13.929632,-14.961295,-5.4167356,-1.139094,-16.104345,9.273425,-10.66852,-5.349558,-5.01139,-6.8820004,0.79538506,-4.5816283,-6.849646,-5.583904
9309,cecd648b-a5c3-4257-a33b-46457828f8ad,-200.39217,177.54347,-83.47723,11.468187,8.634129,-11.451767,26.769997,-14.202272,-16.45388,-4.9398017,-21.888771,2.2102962,-10.185771,-6.827467,-2.5169628,-2.8030965,-2.9631083,-1.3421907,-2.375042,1.1311089
9310,cecf7519-452b-43c4-bc33-3f9f35e423eb,-185.16312,194.05078,-25.416576,49.26473,18.505932,-23.485346,15.019928,-3.8840654,-6.804544,-0.51129496,-11.510465,4.2632995,-9.18828,-5.069734,1.3113968,-10.8309145,-3.3673441,2.7496483,-6.8434815,-4.936631
9311,ced5f8e0-52c8-4208-9f22-4c075f76f26d,-227.45377,184.20808,-94.7481,-4.087519,10.488173,-16.397518,-11.48978,-31.160318,-10.254695,-6.4821267,-14.159843,-1.5096323,-19.983593,-9.736717,-1.2029487,-5.325224,2.3904412,-3.871327,-1.3618976,-1.7502314
9312,ced7849e-116e-4def-9a77-dcc9caa6446d,-195.09373,181.55663,-95.154106,26.477423,12.905118,-21.016712,17.52186,-22.676651,-11.391898,1.3757836,-24.627645,5.073832,-18.814873,-2.3469923,-5.4913225,-7.4404902,-5.294777,-6.6080894,-9.359357,-1.630628
9313,cedacde3-26fa-4cab-b35b-d677cee317ee,-219.4658,183.61198,-89.76554,32.640053,-4.7953277,-46.56701,16.475668,-22.655008,-12.540615,5.616961,-23.41326,9.759016,-22.194832,-4.482232,-4.9546523,-7.220602,-4.8062587,2.644676,-7.380628,0.015973134
9314,cee0bf7f-38d8-4dd0-8418-57e0b0e56049,-141.97974,184.5764,-87.2517,30.74502,-4.490412,-39.89595,27.615929,-25.552292,-20.430885,6.4913616,-29.254255,7.9910445,-14.681062,-3.5001285,-8.703407,-0.40561262,-8.3862505,0.2687248,-5.285111,1.3469901
9315,cee0cc8d-574c-421e-be9a-3a514c0f9483,-174.36836,168.77556,-109.59681,27.911045,7.7297783,-26.239761,26.53149,-18.71911,-7.437456,6.103191,-30.101944,9.129854,-21.470413,0.8875012,-11.667352,-5.8002944,-0.093153134,-0.044534586,-8.703561,-3.1239493
9316,ceeb2481-85b7-4f06-b322-968328f19d36,-178.45985,216.68504,-66.33967,13.950206,2.729476,-23.401411,12.210492,-15.383508,-15.956845,-9.056911,-11.375931,14.151995,-15.972997,-4.1448026,4.256328,-11.9518175,-6.279747,-6.40863,-6.903582,0.912164
9317,ceedfac8-9acb-4a08-97de-5fead70cd19e,-227.23792,204.46297,-95.718506,-24.72097,-23.84635,-34.35353,4.307495,-21.752134,-21.42892,-18.517004,-23.567465,2.7323127,-15.797507,-9.941292,1.8323202,-3.6475947,-1.4250671,-3.9180362,1.7627748,4.035607
9318,cefb99ae-7dda-4397-8b65-77e3fc0c7739,-171.58093,168.87431,-81.47143,21.98822,-5.090671,-40.138783,11.612668,-26.672033,-26.470108,-8.830153,-25.213509,9.527457,-10.029297,-7.7304244,-2.2511964,0.489817,-5.541104,-6.3036194,-9.14334,-3.7422512
